Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta Central,PM2.5 - Principal,2021-02-15 02:00 PM,2021,02,15,14,15.9,59,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 03:00 PM,2021,02,15,15,15.4,58,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 04:00 PM,2021,02,15,16,14.2,55,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 05:00 PM,2021,02,15,17,15.1,57,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 06:00 PM,2021,02,15,18,12.5,52,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 07:00 PM,2021,02,15,19,12.2,51,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 08:00 PM,2021,02,15,20,13.1,53,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 09:00 PM,2021,02,15,21,13.0,53,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 10:00 PM,2021,02,15,22,14.5,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-15 11:00 PM,2021,02,15,23,14.4,56,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 12:00 AM,2021,02,16,00,16.7,61,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 01:00 AM,2021,02,16,01,18.4,64,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 02:00 AM,2021,02,16,02,13.2,53,Moderate,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 03:00 AM,2021,02,16,03,10.1,42,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 04:00 AM,2021,02,16,04,7.5,31,Good,5.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 05:00 AM,2021,02,16,05,7.7,32,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 06:00 AM,2021,02,16,06,11.8,49,Good,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 07:00 AM,2021,02,16,07,16.4,60,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 08:00 AM,2021,02,16,08,15.2,58,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 09:00 AM,2021,02,16,09,12.1,51,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 10:00 AM,2021,02,16,10,10.5,44,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 11:00 AM,2021,02,16,11,10.2,43,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 12:00 PM,2021,02,16,12,13.6,54,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 01:00 PM,2021,02,16,13,12.8,52,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 02:00 PM,2021,02,16,14,15.4,58,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 03:00 PM,2021,02,16,15,18.2,64,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 04:00 PM,2021,02,16,16,16.1,59,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 05:00 PM,2021,02,16,17,21.5,71,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 06:00 PM,2021,02,16,18,27.2,83,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 07:00 PM,2021,02,16,19,21.6,71,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 08:00 PM,2021,02,16,20,21.8,71,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 09:00 PM,2021,02,16,21,24.4,77,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 10:00 PM,2021,02,16,22,34.7,99,Moderate,45.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-16 11:00 PM,2021,02,16,23,36.3,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 12:00 AM,2021,02,17,00,39.1,110,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 01:00 AM,2021,02,17,01,44.5,123,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 02:00 AM,2021,02,17,02,43.8,121,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 03:00 AM,2021,02,17,03,34.9,99,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 04:00 AM,2021,02,17,04,16.9,61,Moderate,-1.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 05:00 AM,2021,02,17,05,8.4,35,Good,0.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 06:00 AM,2021,02,17,06,5.7,24,Good,3.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 07:00 AM,2021,02,17,07,14.3,56,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 08:00 AM,2021,02,17,08,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 09:00 AM,2021,02,17,09,16.5,60,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 10:00 AM,2021,02,17,10,18.2,64,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 11:00 AM,2021,02,17,11,20.1,68,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 12:00 PM,2021,02,17,12,19.0,66,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 01:00 PM,2021,02,17,13,18.5,64,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 02:00 PM,2021,02,17,14,20.2,68,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 03:00 PM,2021,02,17,15,22.1,72,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 04:00 PM,2021,02,17,16,24.5,77,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 05:00 PM,2021,02,17,17,22.7,73,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 06:00 PM,2021,02,17,18,22.4,73,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 07:00 PM,2021,02,17,19,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 08:00 PM,2021,02,17,20,25.9,80,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 09:00 PM,2021,02,17,21,27.2,83,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 10:00 PM,2021,02,17,22,26.7,82,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-17 11:00 PM,2021,02,17,23,37.4,106,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 12:00 AM,2021,02,18,00,38.7,109,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 01:00 AM,2021,02,18,01,28.3,85,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 02:00 AM,2021,02,18,02,21.1,70,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 03:00 AM,2021,02,18,03,16.5,60,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 04:00 AM,2021,02,18,04,18.7,65,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 05:00 AM,2021,02,18,05,21.3,70,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 06:00 AM,2021,02,18,06,21.6,71,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 07:00 AM,2021,02,18,07,22.3,72,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 08:00 AM,2021,02,18,08,23.1,74,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 09:00 AM,2021,02,18,09,19.0,66,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 10:00 AM,2021,02,18,10,21.0,70,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 11:00 AM,2021,02,18,11,19.0,66,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 12:00 PM,2021,02,18,12,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 01:00 PM,2021,02,18,13,12.7,52,Moderate,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 02:00 PM,2021,02,18,14,9.8,41,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 03:00 PM,2021,02,18,15,7.9,33,Good,6.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 04:00 PM,2021,02,18,16,8.4,35,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 05:00 PM,2021,02,18,17,12.2,51,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 06:00 PM,2021,02,18,18,16.6,60,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 07:00 PM,2021,02,18,19,21.3,70,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 08:00 PM,2021,02,18,20,22.6,73,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 09:00 PM,2021,02,18,21,24.8,78,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 10:00 PM,2021,02,18,22,27.9,84,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-18 11:00 PM,2021,02,18,23,29.9,88,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 12:00 AM,2021,02,19,00,32.9,95,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 01:00 AM,2021,02,19,01,34.4,98,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 02:00 AM,2021,02,19,02,30.7,90,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 03:00 AM,2021,02,19,03,20.3,68,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 04:00 AM,2021,02,19,04,14.1,55,Moderate,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 05:00 AM,2021,02,19,05,11.5,48,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 06:00 AM,2021,02,19,06,9.2,38,Good,7.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 07:00 AM,2021,02,19,07,10.1,42,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 08:00 AM,2021,02,19,08,11.5,48,Good,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 09:00 AM,2021,02,19,09,15.7,59,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 10:00 AM,2021,02,19,10,13.8,55,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 11:00 AM,2021,02,19,11,14.9,57,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 12:00 PM,2021,02,19,12,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 01:00 PM,2021,02,19,13,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 02:00 PM,2021,02,19,14,12.9,53,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 03:00 PM,2021,02,19,15,11.9,50,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 04:00 PM,2021,02,19,16,12.4,52,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 05:00 PM,2021,02,19,17,12.7,52,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 06:00 PM,2021,02,19,18,12.4,52,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 07:00 PM,2021,02,19,19,13.5,54,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 08:00 PM,2021,02,19,20,14.6,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 09:00 PM,2021,02,19,21,14.1,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 10:00 PM,2021,02,19,22,14.7,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-19 11:00 PM,2021,02,19,23,24.1,76,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 12:00 AM,2021,02,20,00,41.5,116,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 01:00 AM,2021,02,20,01,28.2,85,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 02:00 AM,2021,02,20,02,19.6,67,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 03:00 AM,2021,02,20,03,16.3,60,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 04:00 AM,2021,02,20,04,15.1,57,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 05:00 AM,2021,02,20,05,14.0,55,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 06:00 AM,2021,02,20,06,12.5,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 07:00 AM,2021,02,20,07,11.7,49,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 08:00 AM,2021,02,20,08,13.3,54,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 09:00 AM,2021,02,20,09,13.6,54,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 10:00 AM,2021,02,20,10,11.8,49,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 11:00 AM,2021,02,20,11,13.4,54,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 12:00 PM,2021,02,20,12,12.4,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 01:00 PM,2021,02,20,13,12.9,53,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 02:00 PM,2021,02,20,14,14.6,56,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 03:00 PM,2021,02,20,15,13.9,55,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 04:00 PM,2021,02,20,16,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 05:00 PM,2021,02,20,17,12.8,52,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 06:00 PM,2021,02,20,18,12.0,50,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 07:00 PM,2021,02,20,19,12.0,50,Good,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 08:00 PM,2021,02,20,20,15.2,58,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 09:00 PM,2021,02,20,21,12.7,52,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 10:00 PM,2021,02,20,22,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-20 11:00 PM,2021,02,20,23,16.5,60,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 12:00 AM,2021,02,21,00,23.8,76,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 01:00 AM,2021,02,21,01,26.4,81,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 02:00 AM,2021,02,21,02,22.2,72,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 03:00 AM,2021,02,21,03,18.1,64,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 04:00 AM,2021,02,21,04,13.5,54,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 05:00 AM,2021,02,21,05,11.7,49,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 06:00 AM,2021,02,21,06,15.3,58,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 07:00 AM,2021,02,21,07,15.1,57,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 08:00 AM,2021,02,21,08,19.0,66,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 09:00 AM,2021,02,21,09,26.5,81,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 10:00 AM,2021,02,21,10,22.2,72,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 11:00 AM,2021,02,21,11,17.6,63,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 12:00 PM,2021,02,21,12,14.8,57,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 01:00 PM,2021,02,21,13,13.4,54,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 02:00 PM,2021,02,21,14,13.7,54,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 03:00 PM,2021,02,21,15,15.3,58,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 04:00 PM,2021,02,21,16,14.1,55,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 05:00 PM,2021,02,21,17,12.0,50,Good,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 06:00 PM,2021,02,21,18,11.5,48,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 07:00 PM,2021,02,21,19,9.7,40,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 08:00 PM,2021,02,21,20,8.8,37,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 09:00 PM,2021,02,21,21,12.9,53,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 10:00 PM,2021,02,21,22,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-21 11:00 PM,2021,02,21,23,19.4,66,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 12:00 AM,2021,02,22,00,23.7,75,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 01:00 AM,2021,02,22,01,24.8,78,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 02:00 AM,2021,02,22,02,23.9,76,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 03:00 AM,2021,02,22,03,25.9,80,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 04:00 AM,2021,02,22,04,56.4,151,Unhealthy,87.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 05:00 AM,2021,02,22,05,67.2,157,Unhealthy,78.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 06:00 AM,2021,02,22,06,71.6,159,Unhealthy,76.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 07:00 AM,2021,02,22,07,73.3,160,Unhealthy,75.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 08:00 AM,2021,02,22,08,73.6,160,Unhealthy,74.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 09:00 AM,2021,02,22,09,64.8,156,Unhealthy,56.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 10:00 AM,2021,02,22,10,47.9,132,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 11:00 AM,2021,02,22,11,32.4,94,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 12:00 PM,2021,02,22,12,24.2,76,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 01:00 PM,2021,02,22,13,18.6,65,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 02:00 PM,2021,02,22,14,16.3,60,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 03:00 PM,2021,02,22,15,14.6,56,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 04:00 PM,2021,02,22,16,12.3,51,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 05:00 PM,2021,02,22,17,11.6,48,Good,11.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 06:00 PM,2021,02,22,18,10.3,43,Good,9.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 07:00 PM,2021,02,22,19,9.1,38,Good,8.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 08:00 PM,2021,02,22,20,11.0,46,Good,13.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 09:00 PM,2021,02,22,21,14.5,56,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 10:00 PM,2021,02,22,22,15.7,59,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-22 11:00 PM,2021,02,22,23,19.3,66,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 12:00 AM,2021,02,23,00,21.6,71,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 01:00 AM,2021,02,23,01,23.3,75,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 02:00 AM,2021,02,23,02,24.6,77,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 03:00 AM,2021,02,23,03,27.3,83,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 04:00 AM,2021,02,23,04,43.6,121,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 05:00 AM,2021,02,23,05,53.8,146,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 06:00 AM,2021,02,23,06,47.4,130,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 07:00 AM,2021,02,23,07,44.7,124,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 08:00 AM,2021,02,23,08,45.8,126,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 09:00 AM,2021,02,23,09,45.9,127,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Jakarta Central,PM2.5 - Principal,2021-02-23 10:00 AM,2021,02,23,10,41.9,117,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
